IR_PPG,Red_PPG
-0.595998466516872,-0.336680259189533
-0.595510223915643,-0.335541021649958
-0.585164820370785,-0.328700780661143
-0.568703045734587,-0.317904317754313
-0.549669813052093,-0.304973811606874
-0.531256369810484,-0.291743295431398
-0.515913879053758,-0.279797256585355
-0.504841811481894,-0.270105878450554
-0.497586834510113,-0.262722735923563
-0.492011306221585,-0.256712132531978
-0.484774581044216,-0.250390094363609
-0.472264893088745,-0.241829526548788
-0.451722823248978,-0.229470994135433
-0.422194903096526,-0.212648862072706
-0.384988092713802,-0.191877247026349
-0.343455636112994,-0.168808529070497
-0.30217807210009,-0.145868538655716
-0.265817995813225,-0.125675004625505
-0.238029560917293,-0.110418636489495
-0.220747809954855,-0.101388540145386
-0.214003566989168,-0.0987563370119101
-0.216205913715407,-0.101637891298939
-0.224703090383708,-0.108373783139503
-0.236410252367925,-0.116929467231933
-0.248353827872524,-0.125309412492425
-0.258072449006314,-0.131898067669572
-0.263878464645438,-0.135676578479332
-0.264995750820869,-0.136303066544514
-0.261565975766247,-0.134069244581449
-0.254497453073851,-0.129753633265965
-0.245148757466788,-0.12439198407021
-0.234892820464828,-0.118989998291616
-0.224668889165574,-0.114220447982465
-0.214665593334523,-0.110180415445582
-0.204259544699839,-0.106312102108044
-0.192246302688716,-0.101559597568965
-0.177274538002074,-0.0947266232808287
-0.158307405330283,-0.0848883230349922
-0.134943124641976,-0.0716854634391923
-0.10750622858854,-0.0553993662529564
-0.076909379659691,-0.0368071239131626
-0.0443476786990349,-0.0168964170232299
-0.0109217599140113,0.0034433546842245
0.022701214816109,0.023649624883797
0.0564902804072276,0.0435818646315285
0.0910564939575513,0.0634862554213374
0.127454812091668,0.0838661085439947
0.166823826484225,0.105301190709033
0.209942324006128,0.128250052805659
0.256811538642665,0.152861193256066
0.306389308849089,0.178825432855775
0.356590942802002,0.205319434618807
0.40461832813671,0.231094555171867
0.44758267690181,0.25473139257957
0.483266627985603,0.275009621033594
0.510775807443079,0.291271171400625
0.53082407375135,0.303633120263306
0.54552111908182,0.312959830929331
0.557745537250735,0.320607614260397
0.570370876562904,0.328053381756696
0.585654928971626,0.336561414824402
0.604989714204617,0.347009282667823
0.629019894322777,0.359902927783354
0.657965645523111,0.375510121103628
0.691892029406578,0.393978779897367
0.730680094520119,0.415304403866029
0.77358271133878,0.439071121233452
0.818457541863935,0.464004273595032
0.860983176831302,0.487507928355257
0.894290892504413,0.505456938933177
0.909408893636981,0.512499142484338
0.88611955252546,0.498351251668494
0.821099782232869,0.458978835577563
0.721621962322164,0.398988778746444
0.594958472356302,0.322987965710036
0.448381691898238,0.235583281003241
0.289164000510929,0.141381609160958
0.124577777757332,0.0449898347180858
-0.0381045967995981,-0.0489851577904745
-0.191610743596904,-0.135936483829824
-0.32866828307163,-0.211257258865061
-0.442004835660819,-0.270340598361288
-0.524348021801516,-0.308579617783604
-0.568425461930763,-0.328120945777812
-0.584005178353548,-0.33528065926244
-0.581380977891736,-0.333077041965122
-0.566030027532729,-0.324362974141328
-0.543018462274218,-0.311676083489545
-0.516615798836435,-0.297138254195623
-0.489964284715881,-0.282327474747015
-0.464851474980196,-0.268134631628556
-0.441677928696246,-0.254692910021361
-0.419680803283286,-0.24147326518522
-0.39739857259848,-0.227572158080605
-0.373282417794165,-0.212118754475958
-0.346301329807982,-0.194657935481421
-0.316370739380493,-0.175369221815182
-0.284475555151831,-0.155058486337831
-0.252455700976515,-0.134957385768453
-0.22254052841527,-0.116428107616245
-0.196800480329454,-0.100677932206963
-0.176692675308375,-0.088555065668798
-0.162821879292885,-0.0804533097243439
-0.154952426734839,-0.0763187085159967
-0.152217575605678,-0.0757293336284607
-0.153410821580488,-0.0780062174493846
-0.157240034987931,-0.0823127832768906
-0.162479850590861,-0.087719517755843
-0.168028097238455,-0.0932447367458291
-0.172909488035662,-0.0979064998010723
-0.176262353545411,-0.100811502039653
-0.177320824859519,-0.101269609755437
-0.175398653134552,-0.0988894967810003
-0.169891199054556,-0.0936072809998839
-0.160311865733033,-0.0856269796114435
-0.146357447057589,-0.075293789106126
-0.127974008519054,-0.0629558793084107
-0.105392542317821,-0.0488748744029974
-0.0791201493445761,-0.0332163986341271
-0.049892232754587,-0.0161117417240646
-0.0186013455065757,0.00224713105624213
0.01378403559713,0.0215274771181379
0.046305935017118,0.0412320830337966
0.07810903489907,0.0607505279667508
0.108536755238926,0.0794726319608228
0.137219263334141,0.0969276794667855
0.164129511768763,0.112906409549397
0.189581304902901,0.127527160669596
0.214155979258077,0.141216204671763
0.238563673399511,0.154591976560953
0.263462075382149,0.168278790500466
0.28926877197507,0.182710053587607
0.316013572624004,0.197987261504365
0.343277195916865,0.213835673360809
0.370243452943222,0.229661927722707
0.395860060509759,0.244692805851697
0.419077233372271,0.258162382563821
0.43911829986973,0.269511889999085
0.455720559380008,0.278563929048589
0.469270349560774,0.285626160801917
0.480774308641407,0.29148128027948
0.491673714614145,0.297248054508703
0.503580062454167,0.304148583180186
0.518025578002481,0.313255608423639
0.536263887202892,0.325285001297827
0.559066770150491,0.340443671723994
0.586415469060499,0.358289044077317
0.617035591606476,0.377559343826259
0.647870583290976,0.396005360411093
0.673754626318989,0.410341778591122
0.687617665945709,0.416467084473693
0.66887743827581,0.405434418154735
0.616378422102793,0.374564211374231
0.535703117681683,0.327198152396737
0.432434025267503,0.26667792948681
0.312153645115278,0.196345230909006
0.180444477480029,0.119541744927883
0.0428890226167823,0.0396091598079953
-0.0949302192194399,-0.0401108361860994
-0.227430747773614,-0.116276554789845
-0.349030062790716,-0.185546307738685
-0.454145664015722,-0.244578406768063
-0.537195051193609,-0.290031163613422
-0.592595724069352,-0.318562890010207
-0.622423263331389,-0.332407564915319
-0.635708759610332,-0.336331526702229
-0.637249997561238,-0.333319520341281
-0.631623471849527,-0.326392860156024
-0.622601540411196,-0.318162710943776
-0.612803631029977,-0.310502492435446
-0.603625852483069,-0.304402253731646
-0.595384473280539,-0.299987534738881
-0.587548824959609,-0.296648316645003
-0.578973206263483,-0.293239761048402
-0.56812891461888,-0.288345407108979
-0.553400982372882,-0.28059733232455
-0.533489592770367,-0.269020213294514
-0.507861697981705,-0.253330206721433
-0.477108816432679,-0.234103149887481
-0.443049447968927,-0.212743071947707
-0.408483166119737,-0.191230877387126
-0.376623059191386,-0.171702135534828
-0.350354748741182,-0.155965669699516
-0.331549701787214,-0.145102958862802
-0.320660171953921,-0.139271087086851
-0.316732288178729,-0.137773656304873
-0.317827390486319,-0.139376675135496
-0.321696257933203,-0.142754421609127
-0.326454791693469,-0.146893074342367
-0.331002019165398,-0.151292082154093
-0.335022875647621,-0.155887403780643
-0.338599215118069,-0.160741958281605
-0.341630153970525,-0.16565456114544
-0.343350783697565,-0.169883524104954
-0.342191843573049,-0.172137862846816
-0.336056811335387,-0.170862001176816
-0.322890521642615,-0.164686960514083
-0.301292178309706,-0.152839799093513
-0.270940840687987,-0.135347737712719
-0.232705838192178,-0.112995596566817
-0.188434894656269,-0.0871004210969903
-0.140515035184701,-0.0592072226603826
-0.0913655263165387,-0.0307974091972906
-0.0430207453904219,-0.00306953903906507
0.00310730484461834,0.0231796037282984
0.0462879146974838,0.0475753240525384
0.0864106441152991,0.0701145220610933
0.123865655308127,0.091081031614833
0.159397155061054,0.11094943501194
0.19393799177414,0.130281963513149
0.228433437513705,0.149621047773778
0.263673698720527,0.169389282721238
0.300157799309774,0.189812193782818
0.33800454825801,0.210874068389136
0.376922716808466,0.232313242474159
0.416256042083892,0.253664475582545
0.455114455403194,0.274352844784915
0.492576699901225,0.293827268408654
0.527910892324995,0.311699590814307
0.56074003593679,0.327844688648355
0.591099806875829,0.342428513057673
0.61938200584974,0.355858870688529
0.646199025367858,0.368682771322655
0.672229049029565,0.381471388816
0.698110400142561,0.394736510970982
0.724443715014959,0.408913579691207
0.751918536298985,0.424421366970199
0.781494956752957,0.44175715180126
0.814463225864064,0.461521028812325
0.852151747494604,0.484234811669215
0.89514747303795,0.509886210230256
0.94214572335638,0.53728650706301
0.98884652352724,0.563500206756794
1.02747989727342,0.583679785613348
1.04744173710309,0.591555653158735
1.02333079744325,0.577369783358784
0.955874785413567,0.537683984489747
0.852388911438819,0.476805972347847
0.720188385943776,0.39904346272931
0.56658841935321,0.30870417143036
0.398904222091891,0.21009581424722
0.224451004584593,0.107526106976116
0.0505439772560864,0.00530276541327085
-0.115501649468857,-0.0922664946450906
-0.266370665165465,-0.180873957402744
-0.394747859408966,-0.256211907063465
-0.49331802177459,-0.31397262783103
-0.554765941837563,-0.349848403909214
-0.58422092537713,-0.366933826851321
-0.599081176854572,-0.376153727233499
-0.604025526818898,-0.379914819723345
-0.602634315718813,-0.380052121831663
-0.597479255187392,-0.377959532091613
-0.59032922727445,-0.374720750809047
-0.582330842143635,-0.371155323313251
-0.574102895235459,-0.367777002237114
-0.565758355907547,-0.364723811452979
-0.556917484978478,-0.361736788638844
-0.54678994023886,-0.358238471274702
-0.534373027652737,-0.353508968639725
-0.518743887426161,-0.346905690317689
-0.499354742983493,-0.33805331897287
-0.476224005246855,-0.326950260878517
-0.449965511629862,-0.313975101966538
-0.421675221937218,-0.299809353166507
-0.392748144091784,-0.28531352553278
-0.364702170945111,-0.271399238216669
-0.339045327060481,-0.258927390552666
-0.317166075618054,-0.248636425028167
-0.300189990776985,-0.241080479492358
-0.288758136404355,-0.236550487414085
-0.2827431387223,-0.234968367851913
-0.280999364028307,-0.235779516091366
-0.281299536179626,-0.23790521925868
-0.280598348787141,-0.239829293592148
-0.275661474260282,-0.239858922439949
-0.263928368104069,-0.236519789702242
-0.244318455276165,-0.228961339435473
-0.217644116936842,-0.217215998901148
-0.186409535732281,-0.202199411975174
-0.154004339937508,-0.185431047508013
-0.123539635113629,-0.168552195162921
-0.0967262143479863,-0.152788736747592
-0.0732019542098303,-0.138530537006449
-0.0505643617263211,-0.125169898180629
-0.0251091773347313,-0.111262643235273
0.00697222073510514,-0.0949675537130764
0.0483249445152332,-0.0746222869779436
0.100195526359675,-0.0492714415095322
0.159644145704545,-0.0184376314474808
0.222330644370839,0.016051022174658
0.283914864179554,0.0516711732476245
0.340056646951684,0.0858994756621595
0.388652922538826,0.117895470110815
0.429686281175743,0.145126610633212
0.466399620659144,0.166975520433542
0.50371067298514,0.184086413660664
0.546052198326499,0.198240308240708
0.594903842572173,0.211939947816948
0.647053550365634,0.227804865217565
