IR_PPG,Red_PPG
-1.46647112673063,-1.38057407810257
-1.46348837930353,-1.37220702860283
-1.42737297122535,-1.33874448264688
-1.35786961919531,-1.28137450780734
-1.2609291208124,-1.20311713832025
-1.14769178193347,-1.10946447726821
-1.0318503221095,-1.00838193455392
-0.926166825571739,-0.908952520654784
-0.839378341378714,-0.819142667639922
-0.774636785807602,-0.743886283803719
-0.729914148324507,-0.684429081529797
-0.699875790977911,-0.639129053686254
-0.678163361383119,-0.605140374567907
-0.659102314840742,-0.579809966648649
-0.6384596678386,-0.560883696217903
-0.613544187447339,-0.545773250842169
-0.583058495885496,-0.530968821789219
-0.546864305532025,-0.512361227735931
-0.505716052020681,-0.486397446503193
-0.461034357258661,-0.451511813293416
-0.414674595257448,-0.409082612785162
-0.368531825432338,-0.363313976123893
-0.323998952333459,-0.319869091783842
-0.281547218061373,-0.283737366103745
-0.240638185141311,-0.257328575900303
-0.200003157711592,-0.239629797517987
-0.158242880034779,-0.226616141500638
-0.114518462593782,-0.212630089095595
-0.068938802177162,-0.19228488611838
-0.0224432589925951,-0.162288744307409
0.0236629255451062,-0.122566358599583
0.0682572463575987,-0.0762056489890788
0.110829205095393,-0.0281135400653328
0.151631989693034,0.0170297096761049
0.191500644321705,0.0565226466752854
0.231456450795537,0.090476644442477
0.272295930441496,0.121522760714945
0.314350123234333,0.153576399838052
0.357508965340352,0.190243900796482
0.40143025890002,0.233558099294177
0.445763607856203,0.28351900995683
0.490229258507272,0.338411848177456
0.534542733066895,0.395472594645027
0.578336996928196,0.451736374428157
0.621207471004785,0.505215052909516
0.662892955560551,0.556021814312087
0.703451805503576,0.606462228863114
0.743249921940375,0.65966073072324
0.782761609510396,0.717480055556913
0.822289052025881,0.779034380114186
0.861735053883643,0.840654719204971
0.900612032921673,0.897317883351697
0.938329082099609,0.944843025617995
0.974529449727129,0.981777251391438
1.00925348465833,1.00999495666053
1.04292380566073,1.03369045086155
1.07624952418864,1.05740978111025
1.11006071898285,1.08430408627648
1.14505351946174,1.11540621354789
1.18155617016043,1.14986665432797
1.21949475718259,1.18575217523508
1.25860309789931,1.22122874649469
1.29868224414141,1.25585931037542
1.33961185371416,1.29119034176768
1.38091942343864,1.32972354815589
1.42091420592508,1.37245742579224
1.4555962048368,1.41644571724963
1.4778495287607,1.45391650590522
1.47757943193412,1.47336545912622
1.44303522518144,1.46184898142966
1.35760596294503,1.40748909597729
1.21311578936528,1.28778038523876
1.02286286815724,1.11217525415935
0.797654567214088,0.893826547468048
0.548298254429006,0.645887109893843
0.285601297695184,0.38150978616572
0.0203710649058081,0.113847421012665
-0.236585076045935,-0.143947140836337
-0.474459757266859,-0.378721054652298
-0.682445610863777,-0.577321475706233
-0.849735268943502,-0.726595559269157
-0.961614452747667,-0.816830750300374
-1.04755413694865,-0.889134480664537
-1.13601714118341,-0.96391051293179
-1.23962803306845,-1.05572692540341
-1.36002588577709,-1.16981842870907
-1.48802349714443,-1.30317518313118
-1.61579243682433,-1.44300905291055
-1.73550427447066,-1.57686799470328
-1.83774439413857,-1.69257679963537
-1.91196037291281,-1.77809135894949
-1.95224241077412,-1.82526970711024
-1.95537438783068,-1.83003769557167
-1.92085273099607,-1.79289036678598
-1.85099759536926,-1.71879503932376
-1.7502008369936,-1.61627991605812
-1.62843360135723,-1.49588762103214
-1.49715371275902,-1.36860537140824
-1.36644931789587,-1.24474243594567
-1.24640856346471,-1.13301177138147
-1.14682487494451,-1.03938007560882
-1.06981889343688,-0.965951542133563
-1.01273137715512,-0.910629594283302
-0.968542261479855,-0.867938332725503
-0.928193205265852,-0.830633717319106
-0.883332888698424,-0.791463235708285
-0.828512203574447,-0.744692216986257
-0.762157895552366,-0.687251904576945
-0.68622367105748,-0.619319576264602
-0.604919690631029,-0.544148128411344
-0.523091851645404,-0.466940715234881
-0.444688329589917,-0.392827993067735
-0.37165474403014,-0.324835698775737
-0.303605481310924,-0.262937940862877
-0.238467800235369,-0.204613081670572
-0.17381861483025,-0.14647668551167
-0.108156208262284,-0.086033374915054
-0.0414423605880311,-0.0228494163747302
0.0251988391739069,0.0411755493231698
0.0902785313302371,0.102707908422891
0.152744852936959,0.158894346642956
0.21244270791535,0.209214769087167
0.270110525883697,0.255904393638927
0.326932557466133,0.302630660503903
0.383838417940806,0.35248301098189
0.440871318372454,0.406644245221687
0.496975334558678,0.464237566306915
0.550456011587277,0.522983435208419
0.599974420402847,0.580280120214938
0.645532876093948,0.634381973711174
0.688881130769843,0.685174176535356
0.733068209733388,0.734181030360388
0.78131175328895,0.78377897745289
0.835703688722747,0.835897987317334
0.896332644935549,0.890824135440584
0.961236423774303,0.947011379366965
1.02717312205818,1.00217104710284
1.09073613718699,1.05457025642148
1.14928711679662,1.10352372224745
1.20142464891083,1.14915280097856
1.24699986587017,1.19177596896496
1.28689764747734,1.23119471928968
1.32270789447816,1.26629203156405
1.35623872857459,1.29535947323872
1.38896121317788,1.31710217835774
1.42166152620304,1.33166241068714
1.45445729901647,1.34091169897817
1.48708137748282,1.347840585945
1.51924369769092,1.35564018382731
1.5509900887169,1.36716356770567
1.5830651271991,1.3849547093954
1.61714933419283,1.41159545205255
1.65566723396716,1.44975198367808
1.70094260105357,1.50131615673749
1.75370974746146,1.56559245863201
1.81125053192035,1.637125354906
1.86573282674125,1.70420178577603
1.90357108610226,1.74909424432133
1.9065928942096,1.75049917768903
1.85893037427535,1.692345757731
1.76931370421884,1.58981350590969
1.64327226708336,1.45004279871984
1.48464437870283,1.277384974767
1.29726835491119,1.07619137265674
1.08498251154237,0.85081333099462
0.85162516443028,0.605602188386194
0.601034629408861,0.344909283437026
0.337049222312041,0.0730859547526759
0.0635072589737457,-0.205516459061294
-0.215752944772096,-0.486546619399326
-0.496893073091554,-0.765653187655857
-0.776074810150702,-1.03848482522533
-1.04945984011561,-1.30069019350218
-1.31320984715235,-1.54791795388085
-1.563486515427,-1.77581676775577
-1.79645152910562,-1.9800352965214
-2.00826657235429,-2.15622220157216
-2.19509332933908,-2.29345865636387
-2.35309348422607,-2.39692979839211
-2.47842872118131,-2.47275431200846
-2.55369655671294,-2.51695871934254
-2.58371273759493,-2.52573544715016
-2.56535367757128,-2.49724765494014
-2.50154852205657,-2.43335925447417
-2.40009267351227,-2.34016036370409
-2.27676470647256,-2.22690105373853
-2.14272834438202,-2.10394151885939
-2.00914731068521,-1.98079219691876
-1.8871853288267,-1.86494957642672
-1.78488973720678,-1.76146545388254
-1.70229563362189,-1.67281318282607
-1.63710517990194,-1.59872284703862
-1.58396592887855,-1.53593328049999
-1.53546455042678,-1.47827479724013
-1.4833919867824,-1.41763945563938
-1.42024682303969,-1.34585310799863
-1.34076526532831,-1.25690501657268
-1.24312176996568,-1.14880447517812
-1.12819729294629,-1.02434823467848
-1.00445243640248,-0.890452904136951
-0.877565264114522,-0.756197267196705
-0.753213839862653,-0.630084598585978
-0.637109238493153,-0.517430367430175
-0.531644711993053,-0.418988845623791
-0.435547036026018,-0.331415099732637
-0.345962137214946,-0.249232367019007
-0.259489722844967,-0.167305110814073
-0.173446701452309,-0.0828355542440791
-0.0867311354688791,0.00365779878275178
-3.99934933620376e-05,0.0888262248925718
0.0846184822709348,0.168507789767337
0.164920497650882,0.240258300531313
0.239363838264985,0.304854536836743
0.308105622439933,0.366018529905895
0.37310585388983,0.428834332488831
0.43749041608036,0.497907256172052
0.50443321967667,0.576057839594722
0.576056713166426,0.663672916622394
0.652754774702361,0.758580846428644
0.733069574075078,0.856441361230505
0.814052542401417,0.951624700133607
0.891996478501755,1.03844037299977
0.963436062260387,1.11249408570256
1.02624303861037,1.17180046898173
1.08041004859907,1.21724331834207
1.12800680230835,1.25206545984854
1.17221943497836,1.28052366243697
1.21596048693299,1.30643820453
