IR_PPG,Red_PPG
-1.94487509642102,-2.07657736423427
-1.94979609118705,-2.04614772065974
-1.90868083518334,-1.97186905046166
-1.83278904737643,-1.87471884383721
-1.73893972805521,-1.77433228618356
-1.64395187750856,-1.68822444283641
-1.56464449602534,-1.6186317469729
-1.50784390368158,-1.56313527523307
-1.4658281672021,-1.51691618495406
-1.43471951318983,-1.47465572025694
-1.40948536156389,-1.43228338223014
-1.38502582182082,-1.38768714684529
-1.35700239675119,-1.34054925376077
-1.32233669877322,-1.29158983017226
-1.27929505846611,-1.24151046446377
-1.22726268652915,-1.19003016829923
-1.1664811302847,-1.13544942736165
-1.09745861327748,-1.07505911198251
-1.0223903799467,-1.00637869728438
-0.944894674867959,-0.928770997864536
-0.868148265982917,-0.844661080205977
-0.795327921233221,-0.759674401790146
-0.730852715395975,-0.681554628072514
-0.678317092613363,-0.618278299078291
-0.639831188905488,-0.575947373042403
-0.615532188864043,-0.556873136166388
-0.603173781684421,-0.558243992691802
-0.598239130536616,-0.572005717534797
-0.594664028198639,-0.58643865563442
-0.585982374599022,-0.589076557492387
-0.566555301473967,-0.569828946085622
-0.532587060612164,-0.523312919323168
-0.482780063511418,-0.449250973967373
-0.418475221783357,-0.355689599969663
-0.346669510073026,-0.252602846442474
-0.270343164102677,-0.148677581840051
-0.190810013245616,-0.0526006746166417
-0.109383886875143,0.0294896621693611
-0.0273786143645642,0.1010979692048
0.0538919749128185,0.168601148893958
0.133114051583702,0.239147050493941
0.208973786274782,0.317265642337116
0.27968242309162,0.402707216927232
0.345299507840645,0.490196770389405
0.403854996120787,0.571149919382983
0.454241335560064,0.636751860489642
0.496679268811581,0.681210948540723
0.53263692527003,0.703902651316696
0.564372274941124,0.709700146864123
0.594371269095348,0.707538415454865
0.624831915239564,0.707771735355056
0.657215117496293,0.719135452254537
0.691936959074777,0.746238034485045
0.728377317179681,0.788453267828924
0.765273763093982,0.840575846930067
0.801370454900496,0.894823787153366
0.8360488027705,0.943440660038527
0.869632953220719,0.981226711606859
0.903238014503222,1.00726792678812
0.93828715676262,1.02515567112025
0.975946236635065,1.04152476433009
1.01671881741849,1.06356387571641
1.06032951095012,1.09656360841355
1.10583680210464,1.14226811680234
1.15184794375056,1.19839256377424
1.19676395666576,1.2593933657711
1.23900387960974,1.31811397175249
1.27718377605176,1.36770005344894
1.3102992668634,1.4033666445138
1.33797325741498,1.42372650480818
1.36083446162897,1.43144782845167
1.38099485292596,1.43305476934418
1.40231129746037,1.43773763750564
1.42998363026828,1.45522022941288
1.46921116225233,1.4929711544245
1.52292469694233,1.5531638964978
1.58893954416253,1.62994016918714
1.65726422099128,1.70776216779201
1.70869192950722,1.76170118802942
1.70108378600854,1.74929606546272
1.56151334873136,1.5950789473172
1.30748584555842,1.31576600957628
0.96520653358338,0.94174469420532
0.560880669899885,0.503402443169667
0.120713511601595,0.031126698434673
-0.329089684217836,-0.444695098034311
-0.762323660464752,-0.893675504271933
-1.1527831600455,-1.28542707831284
-1.47426292586642,-1.58956237819169
-1.70055770083387,-1.77569396194312
-1.80546222785418,-1.82828432789031
-1.80982897942919,-1.79473750694749
-1.75488759276574,-1.70706047129782
-1.66194756335623,-1.58415289383352
-1.54868827615794,-1.44999376042165
-1.43278911612813,-1.32856205692929
-1.33192946822409,-1.24170439246603
-1.2618898257808,-1.18282369457919
-1.21545225319231,-1.14187909765355
-1.18431806189459,-1.10976607273581
-1.16108905809524,-1.07771662021859
-1.1380815813319,-1.03938987143217
-1.10886194002984,-0.992102413727128
-1.06945322855649,-0.93695821880552
-1.01895825806966,-0.877711753396369
-0.959406578780389,-0.818833794063596
-0.894858750271557,-0.763760675138303
-0.830118929887319,-0.71422157496962
-0.76958008864328,-0.670808983289091
-0.716557382295954,-0.634083674004684
-0.673111850227759,-0.605191408492118
-0.640120223582682,-0.585455379700036
-0.617337959592786,-0.575255607106026
-0.603419232363006,-0.573004957975081
-0.596047710978809,-0.5749604688877
-0.592256112247453,-0.57609863352429
-0.588849263534095,-0.571612016467097
-0.582796277658931,-0.558228608739992
-0.571506344721076,-0.534819237594639
-0.552973317581801,-0.502229068605948
-0.525831268344166,-0.462492798011204
-0.489389606885822,-0.417832611693237
-0.443661085405871,-0.36997530510198
-0.389355675362893,-0.320007346715392
-0.327858966912277,-0.268572178355515
-0.261191235535409,-0.216117825495357
-0.191857884576674,-0.162998741693098
-0.122497060879046,-0.109373082313838
-0.0553411038281876,-0.0550278696437896
0.00832801336581251,0.000690084363054868
0.0684372348922907,0.0587293698954374
0.125885975829253,0.119823256681577
0.181844406718108,0.183577256901014
0.236913901847196,0.247593197182323
0.290636179051812,0.307433054849017
0.341663123064876,0.35788680713243
0.388497811889166,0.395130742854917
0.430361227765083,0.41869740787273
0.467681105222795,0.432158653637771
0.501928979469083,0.442027490493891
0.534979715123254,0.455370903083376
0.568469458923402,0.477321928930885
0.603461625711238,0.509583092331685
0.640425793986868,0.550456258039699
0.679383319007515,0.596195565914292
0.720063511193904,0.642838929953328
0.762017230785601,0.687620264084218
0.804698593015357,0.729482224356992
0.847515301141527,0.768716862217212
0.889887092687301,0.806117740774324
0.931362828819514,0.842156415684074
0.971754336222732,0.876613141994383
1.01117215738317,0.908744337584595
1.04989230333492,0.937757420587159
1.0880943127743,0.963340618821963
1.1256397311958,0.986021493546253
1.16203530027927,1.00716180932332
1.19653122057997,1.02849485350893
1.22825963598068,1.05138675305228
1.25644377800241,1.07632556463441
1.28077134569895,1.10308543031041
1.30193929800595,1.13147927245408
1.32218266306457,1.16219514515965
1.345444543669,1.19723231076136
1.3768531813203,1.23966172114231
1.42130298700484,1.29258349167848
1.48111201027622,1.35714019677276
1.55392128421218,1.42965940651836
1.62591825871941,1.49868203034351
1.67879545740243,1.54329160291437
1.67067804773207,1.52716790046185
1.53375979302766,1.37528166004074
1.28396236650588,1.10009180735558
0.946370028570589,0.73142369352678
0.546067039625645,0.299102669674747
0.108137660074911,-0.16704591308011
-0.342333849677754,-0.637196703617381
-0.780263229228489,-1.08152435081666
-1.18056621817343,-1.47020350355753
-1.51815855610872,-1.77340881071959
-1.7679559826305,-1.96131492118243
-1.90487423733491,-2.0177811273947
-1.91837165965258,-1.9920760127813
-1.87618703047761,-1.91333056118942
-1.79339712187019,-1.80198606299801
-1.69320528582014,-1.68500994278428
-1.59881487431726,-1.58936962512547
